Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,Attendance Status,Performance Category,Productivity Index,Work Efficiency,standardize mf
793996,Stuvan Dada,Finance,Auditor,94,84.76,84.33,3.3,89.65,46,3.2,30,No,Average,Outstanding,60.68666667,1.948913043,Average
738308,Taran Verma,Finance,Auditor,86,90.24,89.68,4.5,85.8,51,4.4,21,Yes,Average,Good,60.24666667,1.682352941,Excellent
256422,Adira Chandran,Finance,Auditor,96,89.98,85.72,3.3,75.48,53,3.4,22,No,Average,Outstanding,63.09333333,1.424150943,Average
522247,Devansh Buch,IT,Cybersecurity Specialist,70,76.66,89.69,3.2,88.89,37,3.5,29,No,Average,Average,49.95333333,2.402432432,Average
158074,Taimur Gulati,IT,Cybersecurity Specialist,62,90.92,90.04,3.4,95.32,52,4.4,9,No,Good,Average,52.10666667,1.833076923,Excellent
605041,Piya Dhingra,IT,Data Analyst,58,88.36,78.53,4.1,75.44,50,4.5,9,No,Poor,Needs Improvement,50.15333333,1.5088,Excellent
680481,Neelofar Karnik,Sales,Sales Executive,69,82.17,87.38,4.8,71.44,49,3.7,7,No,Average,Average,51.99,1.457959184,Average
290472,Prisha Sandhu,Sales,Account Manager,68,92.41,81.86,4.8,85.45,35,4.8,8,No,Average,Average,55.07,2.441428571,Excellent
463295,Himmat Ramachandran,Marketing,Marketing Executive,93,61.75,85.35,3.8,79.34,42,4.4,18,Yes,Average,Outstanding,52.85,1.889047619,Excellent
792704,Zara Tara,IT,Software Engineer,92,70.64,88.16,4.3,79.03,35,3.5,27,No,Average,Outstanding,55.64666667,2.258,Average
367786,Nitara Tella,Sales,Sales Executive,53,87.44,75.8,4.7,95.67,49,4.1,23,No,Poor,Needs Improvement,48.38,1.95244898,Excellent
431693,Jivika Balay,Sales,Account Manager,53,90.39,86.66,3.3,94.16,40,3,1,No,Average,Needs Improvement,48.89666667,2.354,Average
775143,Mehul Kara,Finance,Accountant,60,63.15,85.11,4.8,89.78,46,3.2,17,No,Average,Average,42.65,1.95173913,Average
546758,Alia Handa,HR,Recruitment Specialist,91,70.79,81.13,4.6,75.09,53,4.8,30,Yes,Average,Outstanding,55.46333333,1.416792453,Excellent
570393,Ira Sen,Sales,Account Manager,55,76.41,84.18,4.8,93.31,52,3.4,28,No,Average,Needs Improvement,45.40333333,1.794423077,Average
499627,Shray Badami,Sales,Sales Executive,96,60.74,79.25,4.6,70.39,52,3.8,27,No,Poor,Outstanding,53.78,1.353653846,Average
490730,Krish Kata,Finance,Auditor,59,90.91,79.19,4.4,97,53,4.1,4,No,Poor,Needs Improvement,51.43666667,1.830188679,Excellent
511585,Dhanush Arora,Marketing,SEO Specialist,58,61.46,84.78,4.8,80.35,35,4.1,2,No,Average,Needs Improvement,41.42,2.295714286,Excellent
132252,Darshit Shere,IT,Cybersecurity Specialist,65,70.79,97.93,3.5,95.62,44,4.9,14,No,Excellent,Average,46.43,2.173181818,Excellent
291381,Tarini Karpe,IT,Data Analyst,73,91.48,94.22,3.8,93.93,48,3.6,8,No,Good,Average,56.09333333,1.956875,Average
258946,Amani Sundaram,HR,Employee Relations,60,62.31,75.3,3.3,82.57,42,4.7,3,No,Poor,Average,41.87,1.965952381,Excellent
782846,Oorja Thaman,Finance,Auditor,71,66.46,76.52,3.6,80.55,45,4.8,23,No,Poor,Average,47.02,1.79,Excellent
489260,Piya Kale,IT,Cybersecurity Specialist,67,67.68,80.94,3.8,83.57,44,4.8,5,No,Average,Average,46.16,1.899318182,Excellent
982937,Aradhya Deo,HR,HR Manager,93,61.21,79.9,4.2,99.3,49,3,14,No,Poor,Outstanding,52.80333333,2.026530612,Average
577270,Vardaniya Dayal,Finance,Financial Analyst,72,84.36,84.32,4.5,81.06,53,4.8,24,No,Average,Average,53.62,1.529433962,Excellent
912975,Piya Bora,Sales,Business Development,57,62.31,80.67,4.6,90.79,48,4.9,2,No,Average,Needs Improvement,41.30333333,1.891458333,Excellent
652581,Yuvaan Sengupta,HR,Employee Relations,74,82.89,77.99,4.9,82.3,44,3.9,10,No,Poor,Average,53.93,1.870454545,Average
734862,Biju Chaudhuri,Marketing,SEO Specialist,53,83.41,99.4,3.8,87.67,44,4,13,No,Excellent,Needs Improvement,46.73666667,1.9925,Excellent
949635,Prerak Mannan,IT,Cybersecurity Specialist,61,65.37,95.69,3.5,73.94,54,4.2,25,No,Excellent,Average,43.29,1.369259259,Excellent
211458,Priyansh Dalal,Finance,Auditor,85,63.87,91.91,3.1,93.82,50,3.4,28,No,Good,Good,50.65666667,1.8764,Average
575964,Kaira Sule,HR,Employee Relations,54,90.75,79.33,4.2,82.03,52,3.7,14,No,Poor,Needs Improvement,49.65,1.5775,Average
182544,Damini Sethi,Finance,Accountant,93,65.43,75.96,3.4,76.71,43,4.3,19,Yes,Poor,Outstanding,53.94333333,1.783953488,Excellent
382185,Kashvi Sandal,HR,Recruitment Specialist,90,90.28,88.19,3.6,85.18,40,3.4,1,No,Average,Outstanding,61.29333333,2.1295,Average
392413,Mamooty Doshi,HR,Employee Relations,78,70.64,92.94,3.3,70.66,45,4.9,10,No,Good,Good,50.64666667,1.570222222,Excellent
838326,Ishita Sethi,HR,Recruitment Specialist,87,89.9,84.85,4,80.55,42,4.5,8,Yes,Average,Good,60.3,1.917857143,Excellent
967016,Faiyaz Kamdar,Marketing,Marketing Executive,75,82.62,82.25,3.5,74,50,3.7,1,No,Average,Good,53.70666667,1.48,Average
266926,Miraya Kapadia,HR,Employee Relations,99,92.86,96.75,4.8,81.98,39,3.3,23,No,Excellent,Outstanding,65.55333333,2.102051282,Average
581595,Diya Lalla,Finance,Financial Analyst,84,81.8,77.79,4.8,86.76,50,3.7,17,No,Poor,Good,56.86666667,1.7352,Average
221365,Hunar Sehgal,Finance,Auditor,74,91.69,86,3.9,97.03,38,3.7,26,No,Average,Average,56.53,2.553421053,Average
525539,Kismat Biswas,Sales,Sales Executive,99,86.5,78.69,3.8,80.89,38,3.3,29,No,Poor,Outstanding,63.1,2.128684211,Average
102907,Inaaya  Randhawa,Finance,Auditor,60,73.47,79.31,3.8,92.24,52,4,28,No,Poor,Average,45.75666667,1.773846154,Excellent
498083,Lakshay Kota,Finance,Accountant,75,67.1,89.08,4.8,72.98,53,4.9,24,No,Average,Good,48.96666667,1.376981132,Excellent
292640,Advik Saraf,IT,Data Analyst,56,70.76,78,3.4,94.74,47,4.2,19,No,Poor,Needs Improvement,43.38666667,2.015744681,Excellent
255426,Yashvi Handa,IT,Software Engineer,70,83.42,83.81,4.3,98.07,46,4.5,16,No,Average,Average,52.57333333,2.131956522,Excellent
509587,Tushar Gola,Finance,Auditor,90,84.37,76.52,4.8,72.26,49,3.1,12,No,Poor,Outstanding,59.72333333,1.474693878,Average
648618,Yashvi Loyal,HR,Employee Relations,66,70.95,88.77,3.8,83.94,53,3.6,20,No,Average,Average,46.91666667,1.583773585,Average
237189,Ehsaan Mallick,IT,Data Analyst,76,62.75,79.52,3.5,73.24,42,4.6,4,No,Poor,Good,47.41666667,1.743809524,Excellent
199050,Vidur Chandran,Marketing,Content Strategist,100,87.52,94.86,4.7,92.66,48,4.2,24,Yes,Good,Outstanding,64.07333333,1.930416667,Excellent
112977,Jivika Goda,IT,Software Engineer,87,94.5,84.76,3,91.5,53,4.6,7,Yes,Average,Good,61.5,1.726415094,Excellent
425234,Lakshay Iyer,Marketing,Content Strategist,60,75.49,89.37,3.3,87.99,52,4.3,13,No,Average,Average,46.26333333,1.692115385,Excellent
481877,Azad Sarma,IT,Cybersecurity Specialist,57,66.56,89.68,4.6,86.03,43,3.1,18,No,Average,Needs Improvement,42.72,2.000697674,Average
624685,Hrishita Bhandari,IT,Cybersecurity Specialist,96,60.16,96.41,4.9,77.69,54,3.9,19,No,Excellent,Outstanding,53.68666667,1.438703704,Average
874584,Alia Lata,Sales,Sales Executive,87,75.16,75.96,4.8,71.65,43,4.6,14,Yes,Poor,Good,55.65333333,1.66627907,Excellent
545145,Neelofar Cherian,Marketing,Content Strategist,61,80.25,85.36,3.9,88.09,45,4.9,1,No,Average,Average,48.38333333,1.957555556,Excellent
578775,Indranil Varughese,HR,Employee Relations,74,75.02,98.23,4.4,76.45,47,3.6,17,No,Excellent,Average,51.14,1.626595745,Average
924070,Lavanya Gaba,Finance,Auditor,85,85.87,98.46,3.2,97.77,53,3.2,17,No,Excellent,Good,58.02333333,1.844716981,Average
588338,Saira Deol,IT,Cybersecurity Specialist,65,90.17,89.04,3.5,77.9,55,3.4,7,No,Average,Average,52.89,1.416363636,Average
626281,Gatik Choudhry,Marketing,Content Strategist,57,93.55,82.82,4,78.75,46,4.2,4,No,Average,Needs Improvement,51.51666667,1.711956522,Excellent
364502,Prerak Lalla,Finance,Financial Analyst,100,82.31,80.55,4.9,72.66,39,4.6,30,Yes,Average,Outstanding,62.40333333,1.863076923,Excellent
353340,Anika Gole,Sales,Business Development,98,67.51,85.89,4.2,86.55,44,3.5,11,No,Average,Outstanding,56.57,1.967045455,Average
416627,Drishya Kulkarni,Marketing,Marketing Executive,57,81.76,96.55,4.7,78.85,43,3.2,2,No,Excellent,Needs Improvement,47.82,1.83372093,Average
727647,Anahita Bail,Sales,Account Manager,84,79.12,92.02,4.5,71.6,46,3.4,3,No,Good,Good,55.87333333,1.556521739,Average
254394,Lagan Balan,IT,Cybersecurity Specialist,59,61.37,98.07,3.9,79.96,53,3.2,25,No,Excellent,Needs Improvement,41.42333333,1.508679245,Average
542857,Arnav Randhawa,HR,HR Manager,54,92.67,98.55,4.7,95.78,51,4.4,30,No,Excellent,Needs Improvement,50.45666667,1.878039216,Excellent
570523,Aayush Raj,HR,Employee Relations,74,69.1,94.93,4.5,95.45,52,3.5,25,No,Good,Average,49.2,1.835576923,Average
999233,Samar Kota,Sales,Sales Executive,56,68.91,79.22,4.8,99.16,39,3.2,13,No,Poor,Needs Improvement,43.23666667,2.542564103,Average
787247,Vidur Sundaram,IT,Software Engineer,60,74.43,76.07,4,77.09,42,3.3,2,No,Poor,Average,46.14333333,1.83547619,Average
434108,Jiya Biswas,Finance,Auditor,88,82.34,93.46,4.2,82.04,38,4.2,16,Yes,Good,Good,58.18,2.158947368,Excellent
687398,Nakul Ganguly,IT,Cybersecurity Specialist,60,82.75,77.74,4,75.35,44,3,4,No,Poor,Average,48.91666667,1.7125,Average
761608,Urvi Sundaram,Marketing,Marketing Executive,53,63.66,90.37,3.6,75.02,35,3.1,21,No,Good,Needs Improvement,40.08666667,2.143428571,Average
702859,Badal Krish,Marketing,SEO Specialist,53,80.78,79.33,4.3,99.71,37,3.2,1,No,Poor,Needs Improvement,46.02666667,2.694864865,Average
539556,Ryan Chakrabarti,IT,Data Analyst,51,64.81,78.16,4.8,75.9,45,3.3,16,No,Poor,Needs Improvement,40.20333333,1.686666667,Average
517159,Damini Bhat,Sales,Business Development,91,72.9,83.96,3.4,74.28,48,3.2,14,No,Average,Outstanding,55.76666667,1.5475,Average
394783,Nishith Ram,HR,HR Manager,91,73.79,82.77,3.8,89.45,42,4.5,29,Yes,Average,Outstanding,56.19666667,2.129761905,Excellent
457913,Ela Bail,Finance,Auditor,67,71.01,80.6,3.7,75.71,46,4.6,6,No,Average,Average,47.23666667,1.645869565,Excellent
923149,Purab Bali,Sales,Account Manager,87,80.93,89.38,3.4,79.38,36,4.1,3,Yes,Average,Good,57.11,2.205,Excellent
870520,Nayantara Hora,IT,Cybersecurity Specialist,92,75.28,80.19,4.8,97.72,37,4.2,17,Yes,Average,Outstanding,57.36,2.641081081,Excellent
363725,Kiara Kaur,Finance,Auditor,50,82.41,76.62,4.1,76.59,44,3.4,21,No,Poor,Needs Improvement,45.50333333,1.740681818,Average
962884,Sumer Chatterjee,Marketing,SEO Specialist,91,73.46,90.72,4.4,70.87,43,4.3,21,Yes,Good,Outstanding,56.28666667,1.648139535,Excellent
487489,Aayush Vohra,Sales,Sales Executive,78,94.94,92.93,4.5,73.59,51,4.6,2,No,Good,Good,59.14666667,1.442941176,Excellent
746654,Saksham Hora,IT,Software Engineer,97,61.64,79.53,3.1,93.32,48,4.6,7,Yes,Poor,Outstanding,53.91333333,1.944166667,Excellent
634540,Neelofar Grover,Sales,Sales Executive,97,73.92,94.15,3.2,80.69,47,4.8,1,Yes,Good,Outstanding,58.04,1.716808511,Excellent
193844,Saanvi Dalal,HR,Recruitment Specialist,90,82.17,84.54,3.9,71.6,55,5,5,Yes,Average,Outstanding,58.69,1.301818182,Excellent
578669,Samaira Dar,IT,Cybersecurity Specialist,87,75.08,84.72,4.7,96.37,54,3,26,No,Average,Good,55.59333333,1.78462963,Average
168402,Kavya Lall,Marketing,SEO Specialist,94,88.68,86.73,4.6,77.65,53,3.8,30,No,Average,Outstanding,62.42666667,1.46509434,Average
406818,Kimaya Bir,IT,Software Engineer,77,74.39,86.59,3.9,75.11,36,4.6,15,No,Average,Good,51.76333333,2.086388889,Excellent
952345,Ojas Garde,HR,Recruitment Specialist,94,90.82,82.73,3.4,77.37,40,3.6,15,No,Average,Outstanding,62.74,1.93425,Average
749087,Divit Thaker,Sales,Sales Executive,74,67.07,80.85,4.1,97.31,36,3.4,1,No,Average,Average,48.39,2.703055556,Average
472501,Ishaan Deshmukh,Sales,Business Development,60,77.36,82.59,4.6,79.86,44,3.6,18,No,Average,Average,47.32,1.815,Average
532997,Aayush Kothari,Sales,Sales Executive,64,71.91,96.67,3.2,70.42,38,3.8,0,No,Excellent,Average,46.37,1.853157895,Average
508507,Reyansh Gopal,IT,Software Engineer,75,74.41,95.13,4.7,97.24,35,5,10,No,Excellent,Good,51.37,2.778285714,Excellent
202970,Tiya Ganesh,HR,Employee Relations,76,84.54,76.2,3.9,98,35,4.1,17,No,Poor,Good,54.81333333,2.8,Excellent
446077,Kartik Mahajan,Sales,Account Manager,60,80.09,92.11,3.2,74.56,42,4.6,0,No,Good,Average,47.76333333,1.775238095,Excellent
132560,Alia Wason,Sales,Sales Executive,86,72.12,81.53,4,94.85,53,4.5,18,Yes,Average,Good,54.04,1.789622642,Excellent
227717,Ishita Dyal,HR,Employee Relations,83,68.99,77.92,4.8,87.23,38,3.5,27,No,Poor,Good,52.26333333,2.295526316,Average
968677,Kavya Deshpande,Marketing,Marketing Executive,82,93.54,99.46,3,86.67,54,3.5,22,No,Excellent,Good,59.51333333,1.605,Average
263461,Rasha Dada,Finance,Auditor,82,73.21,97.3,3.4,97.96,48,4.6,0,No,Excellent,Good,52.87,2.040833333,Excellent
955805,Shalv Dhar,Finance,Auditor,98,71.67,79.74,4.5,94.05,38,4.6,22,Yes,Poor,Outstanding,58.05666667,2.475,Excellent
299262,Amira Borde,IT,Software Engineer,60,73.17,85.78,3.1,95.75,37,4.9,25,No,Average,Average,45.42333333,2.587837838,Excellent
784449,Pranay Krish,HR,Recruitment Specialist,97,74.68,92.8,3.5,94.36,38,5,4,Yes,Good,Outstanding,58.39333333,2.483157895,Excellent
137873,Urvi Grewal,HR,HR Manager,70,66.81,93.41,3.2,92.65,35,3.5,11,No,Good,Average,46.67,2.647142857,Average
197005,Baiju Chhabra,IT,Software Engineer,75,80.28,76.01,4,87.89,53,4,8,No,Poor,Good,53.09333333,1.658301887,Excellent
582656,Purab Chawla,Finance,Accountant,69,71.5,77.26,3.3,78.01,49,3.5,15,No,Poor,Average,47.93333333,1.592040816,Average
467053,Anay Sankaran,Sales,Account Manager,83,94.71,76.2,4.7,85.05,42,3.8,5,No,Poor,Good,60.80333333,2.025,Average
171718,Ira Subramaniam,Marketing,Marketing Executive,85,62.55,89.32,3.8,97.8,43,4.3,26,No,Average,Good,50.45,2.274418605,Excellent
988504,Adah Mallick,Marketing,Content Strategist,78,89.7,76.39,4.1,70.85,45,3.2,11,No,Poor,Good,57.26666667,1.574444444,Average
421442,Gatik Tata,HR,Recruitment Specialist,64,93.21,80.08,3.7,70.36,47,4.2,26,No,Average,Average,53.63666667,1.497021277,Excellent
288779,Umang Dugal,IT,Cybersecurity Specialist,79,68.82,82.52,4,79.59,53,3.8,18,No,Average,Good,50.60666667,1.501698113,Average
965378,Trisha Setty,Marketing,Marketing Executive,52,65.5,75.8,3.1,95.27,35,3.4,2,No,Poor,Needs Improvement,40.2,2.722,Average
297108,Jayan Chowdhury,Marketing,SEO Specialist,68,77.02,77.65,3.6,96.53,37,3.4,28,No,Poor,Average,49.54,2.608918919,Average
282785,Tushar Virk,Sales,Sales Executive,95,77.29,92.25,4.9,76.8,35,3.2,1,No,Good,Outstanding,59.06333333,2.194285714,Average
727262,Stuvan Walia,HR,HR Manager,60,78.42,94.64,4.2,87.5,41,3.2,19,No,Good,Average,47.54,2.134146341,Average
904616,Rhea Goda,Finance,Accountant,79,70.24,92.55,4.8,83.61,41,4.3,13,No,Good,Good,51.34666667,2.039268293,Excellent
273465,Amira Karnik,IT,Data Analyst,95,69.72,80.85,3.9,77.5,41,4.8,30,Yes,Average,Outstanding,56.20666667,1.890243902,Excellent
615504,Ivan Sibal,HR,HR Manager,68,63.89,79.22,5,99.09,36,4.8,12,No,Poor,Average,45.63,2.7525,Excellent
560911,Saanvi Rege,HR,Recruitment Specialist,79,79.22,97.84,3.4,71.81,50,4.5,20,No,Excellent,Good,53.87333333,1.4362,Excellent
851424,Sumer Srinivasan,IT,Cybersecurity Specialist,74,90.28,92.71,3.2,96.98,41,3.6,4,No,Good,Average,55.82666667,2.365365854,Average
149969,Trisha Batra,Finance,Auditor,51,76.1,99.47,4.7,73.64,45,4.2,8,No,Excellent,Needs Improvement,43.93333333,1.636444444,Excellent
488295,Raunak Sami,HR,Employee Relations,58,77.91,94.36,3.5,77.43,52,4.9,26,No,Good,Needs Improvement,46.47,1.489038462,Excellent
194337,Kimaya Lad,HR,Recruitment Specialist,64,85.9,81.74,5,76.85,51,4.8,20,No,Average,Average,51.63333333,1.506862745,Excellent
635897,Samarth Ahuja,HR,Recruitment Specialist,68,86.59,97.46,3.9,92.14,52,4.3,4,No,Excellent,Average,52.83,1.771923077,Excellent
701494,Dharmajan Deo,IT,Software Engineer,67,80.87,90.21,3.2,80.09,53,3.4,6,No,Good,Average,50.35666667,1.511132075,Average
925115,Anay Ramesh,Finance,Accountant,67,94.95,87.87,4.4,79.99,46,4.6,7,No,Average,Average,55.45,1.738913043,Excellent
388904,Charvi Kata,HR,HR Manager,87,60.93,75.01,4.8,89.51,40,4.9,4,Yes,Poor,Good,50.91,2.23775,Excellent
515369,Anya Dora,Marketing,SEO Specialist,52,93.35,85.15,4.9,74.66,45,3.9,15,No,Average,Needs Improvement,50.08333333,1.659111111,Average
895486,Indranil Jha,Sales,Account Manager,95,70.49,92.39,4.7,95.81,39,3.2,5,No,Good,Outstanding,56.73,2.456666667,Average
506999,Divij Cheema,HR,Recruitment Specialist,97,84.17,77.64,5,71.46,50,4.6,12,Yes,Poor,Outstanding,62.05666667,1.4292,Excellent
433033,Purab Dhingra,IT,Software Engineer,90,94.62,89.12,4.4,75.86,42,4.9,13,Yes,Average,Outstanding,63.00666667,1.806190476,Excellent
978453,Ranbir Konda,Marketing,SEO Specialist,94,62.89,82.21,4.8,99.28,44,4.2,15,Yes,Average,Outstanding,53.89666667,2.256363636,Excellent
467489,Biju Iyengar,HR,HR Manager,56,73.09,76.03,3.9,95.55,55,4.4,28,No,Poor,Needs Improvement,44.33,1.737272727,Excellent
232329,Reyansh Yohannan,HR,HR Manager,71,83.06,82.28,4,94.59,42,4,25,No,Average,Average,52.68666667,2.252142857,Excellent
984958,Yuvraj  Brahmbhatt,HR,Recruitment Specialist,80,86.85,75.94,4.3,85.56,41,4.6,24,No,Poor,Good,57.05,2.086829268,Excellent
767033,Keya Bala,IT,Software Engineer,55,86.16,90.81,3.6,86.7,38,3,26,No,Good,Needs Improvement,48.25333333,2.281578947,Average
247250,Alisha Kadakia,IT,Cybersecurity Specialist,62,85.92,77.89,3.8,89.45,50,3.2,5,No,Poor,Average,50.57333333,1.789,Average
111008,Akarsh Bath,Sales,Account Manager,69,70.9,98.7,4.9,74.98,40,3.7,12,No,Excellent,Average,48.26666667,1.8745,Average
929537,Indrajit Kadakia,Sales,Sales Executive,53,89.61,95.97,3.7,85.62,36,3.6,10,No,Excellent,Needs Improvement,48.77,2.378333333,Average
336270,Jivika Sule,IT,Cybersecurity Specialist,66,82.44,98.96,4.9,94.69,42,3.3,22,No,Excellent,Average,51.11333333,2.25452381,Average
879559,Raghav Ganguly,Finance,Accountant,75,68.88,86.44,3.9,88.88,51,4.3,29,No,Average,Good,49.26,1.742745098,Excellent
506522,Divij Vaidya,HR,Employee Relations,80,66.5,91.28,4.6,89.6,54,4.5,21,No,Good,Good,50.36666667,1.659259259,Excellent
469514,Ela Setty,Sales,Account Manager,73,62.54,82.89,4.5,81.61,43,4,7,No,Average,Average,46.68,1.897906977,Excellent
476049,Neysa Thakur,Sales,Account Manager,69,67.74,78.55,4.9,70.14,41,4.2,5,No,Poor,Average,47.21333333,1.710731707,Excellent
783567,Romil Dani,Finance,Financial Analyst,74,74.63,91.33,4.8,89.45,47,4.7,22,No,Good,Average,51.14333333,1.903191489,Excellent
844540,Suhana Sood,Finance,Accountant,81,83.12,79.82,4.3,74.26,36,4.9,9,No,Poor,Good,56.14,2.062777778,Excellent
844024,Oorja Thaker,Marketing,Content Strategist,98,87.92,79.82,4.8,71.08,46,3.3,23,No,Poor,Outstanding,63.57333333,1.545217391,Average
866516,Shalv Loke,Sales,Sales Executive,76,72.7,78.96,4.6,77.29,37,3.2,14,No,Poor,Good,51.1,2.088918919,Average
900343,Ranbir Cherian,HR,Employee Relations,95,70.13,79.4,4,80.98,40,4.9,9,Yes,Poor,Outstanding,56.37666667,2.0245,Excellent
676712,Anahi Bail,Marketing,Marketing Executive,58,93.99,78.49,3.5,84.59,47,4.6,10,No,Poor,Needs Improvement,51.83,1.799787234,Excellent
855681,Kashvi Kakar,Sales,Account Manager,82,80.74,85.64,5,87.52,40,4.3,6,No,Average,Good,55.91333333,2.188,Excellent
681499,Fateh Wagle,IT,Cybersecurity Specialist,61,77.85,81.36,4,87.13,36,4.9,28,No,Average,Average,47.61666667,2.420277778,Excellent
659423,Urvi Deshpande,Finance,Accountant,81,81.71,87.12,4.6,88.94,46,4.7,13,No,Average,Good,55.77,1.933478261,Excellent
622318,Yashvi Thaman,Sales,Business Development,71,84.26,86.16,4.8,90.65,54,3.9,8,No,Average,Average,53.35333333,1.678703704,Average
424372,Riya Kapur,Finance,Financial Analyst,96,67.26,83.61,4.9,80.97,43,4.3,24,Yes,Average,Outstanding,56.05333333,1.883023256,Excellent
441486,Saira Salvi,Sales,Sales Executive,50,92.26,76.24,4.5,87.38,40,3.5,11,No,Poor,Needs Improvement,48.92,2.1845,Average
533267,Alia Loke,Sales,Sales Executive,83,78.39,82.24,4.6,99.59,42,3.3,15,No,Average,Good,55.33,2.371190476,Average
958959,Yakshit Baral,Finance,Financial Analyst,94,86.68,87.95,4.2,87.79,46,4.5,14,Yes,Average,Outstanding,61.62666667,1.908478261,Excellent
826662,Rania Ramachandran,Marketing,Marketing Executive,89,74.23,78.96,4.4,74.76,36,3.7,10,No,Poor,Good,55.87666667,2.076666667,Average
496946,Kanav Sarkar,Marketing,SEO Specialist,73,86.08,84.38,4.6,94.44,37,3.2,9,No,Average,Average,54.56,2.552432432,Average
856499,Oorja Dixit,Sales,Business Development,91,82.91,96.78,3.1,93.76,40,4.1,16,Yes,Excellent,Outstanding,59.00333333,2.344,Excellent
301758,Gatik Deshmukh,Sales,Account Manager,64,61.59,93.66,4.6,76.02,39,3.2,1,No,Good,Average,43.39666667,1.949230769,Average
416468,Miraan Dalal,HR,Employee Relations,83,74.43,78.15,4.3,76.19,46,3.6,16,No,Poor,Good,53.91,1.656304348,Average
982476,Devansh Wadhwa,IT,Software Engineer,85,65.46,81.59,4.3,73.48,50,3.3,12,No,Average,Good,51.58666667,1.4696,Average
596377,Kiara Mallick,Marketing,Marketing Executive,75,65.65,87.19,4.2,93.67,54,4.9,12,No,Average,Good,48.28333333,1.73462963,Excellent
868521,Divit Subramaniam,Finance,Auditor,72,69.69,98.29,4.6,75.24,36,3.9,20,No,Excellent,Average,48.76333333,2.09,Average
462417,Hiran Mahajan,IT,Software Engineer,79,82.87,87.95,3.4,83.64,37,3.1,22,No,Average,Good,55.09,2.260540541,Average
735129,Farhan Sethi,HR,Recruitment Specialist,61,77.58,87.4,4.4,88.46,52,3.6,12,No,Average,Average,47.66,1.701153846,Average
601399,Amani Amble,Sales,Account Manager,62,83.09,77.44,4.8,84.47,39,3,12,No,Poor,Average,49.96333333,2.165897436,Average
697289,Jayan Babu,HR,HR Manager,55,90.03,85.84,4.1,79.25,52,4,13,No,Average,Needs Improvement,49.71,1.524038462,Excellent
146352,Zeeshan Suresh,HR,Employee Relations,69,91.93,99.32,4.6,85.51,40,3.6,8,No,Excellent,Average,55.17666667,2.13775,Average
603933,Armaan Chaudhuri,Marketing,SEO Specialist,90,72.89,78.98,4.9,72.04,38,3.6,13,No,Poor,Outstanding,55.93,1.895789474,Average
706958,Renee Bail,Finance,Accountant,50,92.32,87.05,3.4,97.55,45,3.5,23,No,Average,Needs Improvement,48.57333333,2.167777778,Average
295742,Neysa Johal,Sales,Sales Executive,59,94.71,84.36,4.6,93.8,43,3.2,25,No,Average,Needs Improvement,52.77,2.181395349,Average
966300,Yuvaan Krish,Sales,Account Manager,93,77.83,95.11,3.7,73.35,50,4.2,20,Yes,Excellent,Outstanding,58.17666667,1.467,Excellent
682682,Kimaya Varghese,Marketing,Content Strategist,52,69.89,93.18,3.2,74.17,45,3.8,4,No,Good,Needs Improvement,41.69666667,1.648222222,Average
490054,Rohan Saran,IT,Software Engineer,87,84.17,85.88,3.4,75.3,43,4.5,26,Yes,Average,Good,58.19,1.751162791,Excellent
615419,Vidur Mannan,Marketing,Content Strategist,81,67.64,78.92,3.8,75.55,36,4.9,7,No,Poor,Good,50.81333333,2.098611111,Excellent
256154,Amira Rajan,Sales,Business Development,67,89.55,81.99,3.1,83.72,55,3.5,6,No,Average,Average,53.21666667,1.522181818,Average
904766,Sana Handa,Sales,Business Development,85,74.6,83.63,3.4,78.72,48,4,16,No,Average,Good,54.33333333,1.64,Excellent
219194,Madhav Subramaniam,HR,Employee Relations,86,83.17,79.41,3,81.22,49,4.1,28,Yes,Poor,Good,57.39,1.65755102,Excellent
264382,Rasha Dugar,Finance,Auditor,50,60.59,92.5,4,90.33,37,3.1,29,No,Good,Needs Improvement,38.19666667,2.441351351,Average
882220,Akarsh Dua,Marketing,Content Strategist,91,65.01,79.08,3.9,86.13,45,4.3,5,Yes,Poor,Outstanding,53.30333333,1.914,Excellent
369520,Anika Yogi,Marketing,Content Strategist,59,74.4,76.95,4.2,94.85,37,4.5,24,No,Poor,Needs Improvement,45.86666667,2.563513514,Excellent
965575,Zara Lanka,Marketing,Marketing Executive,64,73.76,86.83,3.7,73.04,46,3.5,26,No,Average,Average,47.15333333,1.587826087,Average
976037,Samaira Mahal,Finance,Financial Analyst,63,66.54,90.24,4.3,79.33,47,5,28,No,Good,Average,44.61333333,1.68787234,Excellent
534344,Bhamini Cherian,IT,Cybersecurity Specialist,71,61.08,95.97,3.6,99.61,46,4.2,24,No,Excellent,Average,45.22666667,2.165434783,Excellent
988379,Charvi Gera,Finance,Accountant,59,65.67,76.99,3.2,85.54,51,3.1,6,No,Poor,Needs Improvement,42.62333333,1.677254902,Average
193674,Jiya Sarin,IT,Software Engineer,81,89.72,92.95,4.8,72.4,44,3.8,1,No,Good,Good,58.50666667,1.645454545,Average
337917,Yasmin Yohannan,Marketing,Marketing Executive,56,85.64,95.84,4.3,93.05,49,3.2,30,No,Excellent,Needs Improvement,48.64666667,1.898979592,Average
